1, 9.05990600586e-06
101, 0.000497102737427
201, 0.00111794471741
301, 0.00151085853577
401, 0.00210094451904
501, 0.00272798538208
601, 0.00334095954895
701, 0.0041081905365
801, 0.0046980381012
901, 0.00525808334351
1001, 0.00670504570007
1101, 0.00653386116028
1201, 0.0075900554657
1301, 0.00787901878357
1401, 0.00878500938416
1501, 0.00939083099365
1601, 0.0101008415222
1701, 0.0108089447021
1801, 0.0135359764099
1901, 0.0123138427734
2001, 0.0133829116821
2101, 0.0134570598602
2201, 0.0139820575714
2301, 0.0146970748901
2401, 0.0155999660492
2501, 0.0164349079132
2601, 0.0173861980438
2701, 0.0178420543671
2801, 0.0185849666595
2901, 0.0237259864807
3001, 0.0204842090607
3101, 0.0225119590759
3201, 0.0211989879608
3301, 0.022047996521
3401, 0.0229148864746
3501, 0.0235750675201
3601, 0.0237710475922
3701, 0.0250010490417
3801, 0.0260000228882
3901, 0.0265228748322
4001, 0.0273189544678
4101, 0.0291881561279
4201, 0.0285639762878
4301, 0.0292069911957
4401, 0.0302319526672
4501, 0.0309698581696
4601, 0.0353770256042
4701, 0.0329070091248
4801, 0.033066034317
4901, 0.0340511798859
5001, 0.0351309776306
5101, 0.0416069030762
5201, 0.0365560054779
5301, 0.0371391773224
5401, 0.0379168987274
5501, 0.0389888286591
5601, 0.0392520427704
5701, 0.048159122467
5801, 0.0468909740448
5901, 0.0415458679199
6001, 0.0428590774536
6101, 0.0427649021149
6201, 0.045166015625
6301, 0.0448019504547
6401, 0.046355009079
6501, 0.0464689731598
6601, 0.0473461151123
6701, 0.0509719848633
6801, 0.0491471290588
6901, 0.049430847168
7001, 0.0504369735718
7101, 0.0507638454437
7201, 0.0518691539764
7301, 0.0536940097809
7401, 0.0583140850067
7501, 0.0559420585632
7601, 0.0612318515778
7701, 0.055652141571
7801, 0.0561671257019
7901, 0.05739402771
8001, 0.058168888092
8101, 0.0588898658752
8201, 0.0596129894257
8301, 0.0640571117401
8401, 0.0616450309753
8501, 0.0625810623169
8601, 0.0631501674652
8701, 0.0636351108551
8801, 0.0646109580994
